Year,Country,Registration,VAP Turnout,Voting age population,Compulsory Voting,Registration Ratio,Election Type,Voter Turnout
2003,Maldives,148271.0,,,0,,Presidential,0.7746
1998,Maldives,126128.0,0.7422,130286.0,0,0.9680855963035169,Presidential,0.7667
2020,Mali,7663464.0,0.3057,8920714.0,0,0.8590639717852181,Parliamentary,0.3558
2013,Mali,6829696.0,0.35119999999999996,7487808.0,0,0.9121088574920725,Parliamentary,0.385
2007,Mali,6267363.0,0.3332,6055061.0,0,1.0350619093680478,Parliamentary,0.32189999999999996
2002,Mali,4146595.0,0.2065,5222363.0,0,0.7940074253742989,Parliamentary,0.26
1997,Mali,5254299.0,0.2501,4533982.0,0,1.1588707233509088,Parliamentary,0.2158
1992,Mali,4780416.0,0.2484,4059061.0,0,1.1777147473270295,Parliamentary,0.2109
2018,Mali,8000462.0,0.3298,8348901.0,0,0.9582652854549359,Presidential,0.3442
2018,Mali,8000462.0,0.4092,8348901.0,0,0.9582652854549359,Presidential,0.42700000000000005
2013,Mali,6829696.0,0.4171,7487808.0,0,0.9121088574920725,Presidential,0.4573
2013,Mali,6829696.0,0.4468,7487808.0,0,0.9121088574920725,Presidential,0.48979999999999996
2007,Mali,6884352.0,0.41200000000000003,6055061.0,0,1.1369583229632203,Presidential,0.3624
2002,Mali,5746202.0,0.33,5222363.0,0,1.1003068917269825,Presidential,0.2999
2002,Mali,5746202.0,0.4215,5222363.0,0,1.1003068917269825,Presidential,0.3831
1997,Mali,5830824.0,0.37079999999999996,4533982.0,0,1.2860271611135643,Presidential,0.2883
2022,Malta,355075.0,0.7741,392761.0,0,0.9040485180555096,Parliamentary,0.8563
2017,Malta,341856.0,0.9229,341004.0,0,1.0024985044163706,Parliamentary,0.9206
2013,Malta,333072.0,0.9172,337540.0,0,0.986763050305149,Parliamentary,0.9295
2008,Malta,315357.0,0.8887999999999999,331028.0,0,0.9526595937503776,Parliamentary,0.9329999999999999
2003,Malta,297930.0,0.9534999999999999,299040.0,0,0.9962881219903692,Parliamentary,0.9570000000000001
1998,Malta,281078.0,0.9593,279515.0,0,1.0055918287032897,Parliamentary,0.9540000000000001
1996,Malta,271746.0,0.9802,269370.0,0,1.0088205813564985,Parliamentary,0.9716
1992,Malta,259423.0,0.9533,261360.0,0,0.9925887664524028,Parliamentary,0.9604
1987,Malta,246292.0,0.9556999999999999,247680.0,0,0.9943959948320413,Parliamentary,0.9611
1981,Malta,238237.0,0.8603000000000001,262080.0,0,0.9090239621489622,Parliamentary,0.9464
1976,Malta,217724.0,0.8981,230300.0,0,0.9453929656969171,Parliamentary,0.95
1971,Malta,181768.0,0.7755,217800.0,0,0.8345638200183655,Parliamentary,0.9293
1966,Malta,161490.0,0.7673000000000001,188800.0,0,0.8553495762711865,Parliamentary,0.8970999999999999
1962,Malta,166936.0,0.7940999999999999,190820.0,0,0.8748349229640499,Parliamentary,0.9077
1955,Malta,149380.0,0.6774,178980.0,0,0.8346183931165493,Parliamentary,0.8116
1953,Malta,148478.0,0.6604000000000001,180690.0,0,0.8217278211301123,Parliamentary,0.8037000000000001
1951,Malta,151977.0,0.6037,187800.0,0,0.8092492012779553,Parliamentary,0.7459
1950,Malta,140516.0,0.5706,187200.0,0,0.7506196581196581,Parliamentary,0.7602
1947,Malta,140703.0,0.5897,180000.0,0,0.7816833333333333,Parliamentary,0.7544
2024,Malta,370184.0,0.6801999999999999,397140.0,0,0.9321246915445435,EU Parliament,0.7298
2019,Malta,371643.0,0.7182999999999999,375902.0,0,0.9886699192874738,EU Parliament,0.7265999999999999
2014,Malta,344356.0,0.7784,330921.0,0,1.0405988136141253,EU Parliament,0.748
2009,Malta,322411.0,0.7856000000000001,323381.0,0,0.9970004422028506,EU Parliament,0.7879
2004,Malta,304283.0,0.8239,304263.0,0,1.0000657326063307,EU Parliament,0.8239
2023,Marshall Islands,55167.0,0.3515,51197.0,0,1.0775436060706682,Parliamentary,0.3262
2019,Marshall Islands,47133.0,0.38549999999999995,46259.0,0,1.0188936207008366,Parliamentary,0.3784
2015,Marshall Islands,44588.0,0.4913,41606.0,0,1.0716723549488054,Parliamentary,0.4585
2007,Marshall Islands,36134.0,0.5264,34371.0,0,1.0512932413953624,Parliamentary,0.5007
2003,Marshall Islands,31302.0,0.6679,30063.0,0,1.0412134517513223,Parliamentary,0.6414
2023,Mauritania,1786448.0,0.5231,2444729.0,0,0.7307345722163888,Parliamentary,0.7159
2018,Mauritania,1417823.0,0.48340000000000005,2125242.0,0,0.6671348486431192,Parliamentary,0.7245999999999999
2013,Mauritania,1189105.0,0.5640999999999999,1557779.0,0,0.7633335665713814,Parliamentary,0.7390000000000001
2006,Mauritania,1073287.0,0.5473,1439858.0,0,0.7454117003204482,Parliamentary,0.7342
2001,Mauritania,1028630.0,0.473,1184069.0,0,0.8687247111443674,Parliamentary,0.5445
1996,Mauritania,1040855.0,0.4771,1135690.0,0,0.9164956986501598,Parliamentary,0.5206000000000001
1992,Mauritania,1174087.0,0.42460000000000003,1074570.0,0,1.0926109978875271,Parliamentary,0.3886
2024,Mauritania,1939342.0,0.4279,2510244.0,0,0.7725711126089735,Presidential,0.5539000000000001
2019,Mauritania,1544132.0,0.4429,2184439.0,0,0.7068780588517235,Presidential,0.6265999999999999
2014,Mauritania,1328168.0,0.4032,1859595.0,0,0.7142243337931109,Presidential,0.5646
2009,Mauritania,1265063.0,0.49670000000000003,1644916.0,0,0.769074530249569,Presidential,0.6151
2007,Mauritania,1132877.0,0.5146999999999999,1484514.0,0,0.7631298862792806,Presidential,0.6744
2007,Mauritania,1133152.0,0.5355,1484514.0,0,0.7633151320903676,Presidential,0.7016
2003,Mauritania,1106827.0,0.5134000000000001,1312025.0,0,0.8436020655094224,Presidential,0.6086
1997,Mauritania,1203668.0,0.7473000000000001,1203518.0,0,1.00012463461286,Presidential,0.7473000000000001
1992,Mauritania,1184372.0,0.5131,1074570.0,0,1.1021822682561397,Presidential,0.46549999999999997
2024,Mauritius,1002857.0,0.7404999999999999,1064944.0,0,0.9416992818401719,Parliamentary,0.7863
2019,Mauritius,941719.0,0.6945,1044325.0,0,0.901748976611687,Parliamentary,0.7701
2014,Mauritius,936975.0,0.7123,978887.0,0,0.9571840263482915,Parliamentary,0.7441
2010,Mauritius,879897.0,0.7263,942840.0,0,0.9332410589283442,Parliamentary,0.7781999999999999
2005,Mauritius,817356.0,0.7534000000000001,881457.0,0,0.9272783584451653,Parliamentary,0.8125
2000,Mauritius,779433.0,0.7957,792125.0,0,0.9839772763137131,Parliamentary,0.8087000000000001
1995,Mauritius,712513.0,0.7709,736560.0,0,0.9673522863038992,Parliamentary,0.7968999999999999
1991,Mauritius,682000.0,0.8245,695500.0,0,0.9805895039539899,Parliamentary,0.8408
1987,Mauritius,639488.0,0.8462999999999999,642320.0,0,0.9955909826877569,Parliamentary,0.85
1983,Mauritius,540000.0,0.7704000000000001,610080.0,0,0.8851298190401259,Parliamentary,0.8704000000000001
1982,Mauritius,540000.0,0.9146,531360.0,0,1.016260162601626,Parliamentary,0.9
2024,Mexico,98214289.0,0.6372,93313959.0,1,1.0525144367736021,Parliamentary,0.6053999999999999
2021,Mexico,93328771.0,0.5452,90157073.0,1,1.03517969133714,Parliamentary,0.5266
2018,Mexico,89069718.0,0.6562,85801675.0,1,1.0380883356880855,Parliamentary,0.6321
2015,Mexico,83563190.0,0.4893,81488136.0,1,1.025464492156257,Parliamentary,0.4772
2012,Mexico,77547511.0,0.6371,76008240.0,1,1.0202513701146085,Parliamentary,0.6245
2009,Mexico,77470785.0,0.4777,72347857.0,1,1.0708096716672617,Parliamentary,0.4461
2006,Mexico,71351585.0,0.6362,66061738.0,1,1.08007429353433,Parliamentary,0.589
2003,Mexico,64710596.0,0.43439999999999995,62077369.0,1,1.042418469764722,Parliamentary,0.4168
2000,Mexico,52789209.0,0.48200000000000004,62684899.0,1,0.8421359823838912,Parliamentary,0.5724
1997,Mexico,52208966.0,0.5436,55406943.0,1,0.9422820168945253,Parliamentary,0.5769
1994,Mexico,45729053.0,0.6589,53944640.0,1,0.8477033677488626,Parliamentary,0.7773
1991,Mexico,39517979.0,0.4999,48309800.0,1,0.8180116456702367,Parliamentary,0.6111
1988,Mexico,38074926.0,0.41369999999999996,45496550.0,1,0.8368750157979011,Parliamentary,0.4943
1985,Mexico,35278369.0,0.4511,40527760.0,1,0.8704741885561896,Parliamentary,0.5182
1982,Mexico,31516370.0,0.6382,35829780.0,1,0.8796138296132435,Parliamentary,0.7256
1979,Mexico,27912053.0,0.41759999999999997,33034820.0,1,0.84492826054448,Parliamentary,0.4943
1976,Mexico,25913066.0,0.5532,29046470.0,1,0.8921244474801929,Parliamentary,0.6201
1973,Mexico,24890261.0,0.6518999999999999,23025600.0,1,1.080982080814398,Parliamentary,0.603
1970,Mexico,21654217.0,0.6548,21289800.0,1,1.0171169762045675,Parliamentary,0.6437999999999999
1967,Mexico,15821075.0,0.5359,18547200.0,1,0.8530168974292616,Parliamentary,0.6282
1964,Mexico,13589594.0,0.5436,16650060.0,1,0.8161888906106044,Parliamentary,0.6661
1961,Mexico,10004696.0,0.4311,15880040.0,1,0.6300170528537712,Parliamentary,0.6843
1958,Mexico,10443465.0,0.5065999999999999,14473800.0,1,0.7215427185673424,Parliamentary,0.7021
1955,Mexico,8941020.0,0.4583,13506750.0,1,0.6619667943805875,Parliamentary,0.6923999999999999
1952,Mexico,4924293.0,0.29410000000000003,12416320.0,1,0.39659842851988353,Parliamentary,0.7415
1949,Mexico,2992084.0,0.1894,11423180.0,1,0.26193091590958034,Parliamentary,0.7231000000000001
1946,Mexico,2556949.0,0.21899999999999997,10478340.0,1,0.2440223355989594,Parliamentary,0.8975
2024,Mexico,98468994.0,0.6442,93313959.0,1,1.0552439855220375,Presidential,0.6103999999999999
2018,Mexico,89250881.0,0.6598,85801675.0,1,1.0401997513451806,Presidential,0.6343
2012,Mexico,77738494.0,0.6457999999999999,76008240.0,1,1.0227640318996993,Presidential,0.6314
2006,Mexico,71374373.0,0.6325999999999999,66061738.0,1,1.080419243586961,Presidential,0.5855
2000,Mexico,58789209.0,0.5999,62684899.0,1,0.9378528152370478,Presidential,0.6396000000000001
1994,Mexico,45279053.0,0.6589,53944640.0,1,0.8393614824382923,Presidential,0.785
1988,Mexico,38074926.0,0.41960000000000003,45496550.0,1,0.8368750157979011,Presidential,0.5014
1982,Mexico,31526386.0,0.6585,35829780.0,1,0.8798933736126764,Presidential,0.7484000000000001
1976,Mexico,25913215.0,0.5759000000000001,29046470.0,1,0.8921295771913076,Presidential,0.6455
1970,Mexico,21654217.0,0.6536,21289800.0,1,1.0171169762045675,Presidential,0.6426000000000001
1964,Mexico,13589594.0,0.5659000000000001,16650060.0,1,0.8161888906106044,Presidential,0.6933
2025,"Micronesia, Federated States of",108568.0,0.4975,62558.0,0,1.7354774769014354,Parliamentary,0.2867
2017,"Micronesia, Federated States of",117977.0,0.5924,65943.0,0,1.7890754136147886,Parliamentary,0.3311
2013,"Micronesia, Federated States of",92000.0,0.6487999999999999,63354.0,0,1.4521577169555198,Parliamentary,0.4468
2007,"Micronesia, Federated States of",92573.0,0.8238,59085.0,0,1.5667766776677667,Parliamentary,0.5257999999999999
2021,"Moldova, Republic of",3052603.0,0.5692,2601736.0,0,1.1732946770925259,Parliamentary,0.4851
2019,"Moldova, Republic of",2803573.0,0.5466,2666197.0,0,1.0515250748538085,Parliamentary,0.5197999999999999
2014,"Moldova, Republic of",2956270.0,0.5882000000000001,2804089.0,0,1.0542711019514717,Parliamentary,0.5579999999999999
2010,"Moldova, Republic of",2734700.0,0.5021,3451332.0,0,0.7923607465175764,Parliamentary,0.6336999999999999
2009,"Moldova, Republic of",2708381.0,0.4636,3433374.0,0,0.7888394914157327,Parliamentary,0.5877
2005,"Moldova, Republic of",2430537.0,0.4866,3238695.0,0,0.7504680125791406,Parliamentary,0.6484000000000001
2001,"Moldova, Republic of",2295288.0,0.6377,2518141.0,0,0.9115009842578314,Parliamentary,0.6995999999999999
1998,"Moldova, Republic of",2431218.0,0.5698,2949470.0,0,0.8242897876567654,Parliamentary,0.6912
1994,"Moldova, Republic of",2356614.0,0.6413,2914500.0,0,0.808582604220278,Parliamentary,0.7931
2024,"Moldova, Republic of",3661454.0,0.45899999999999996,2941099.0,0,1.2449271513811673,Presidential,0.449
2024,"Moldova, Republic of",2714239.0,0.5513,2941099.0,0,0.9228655682790685,Presidential,0.5168
2020,"Moldova, Republic of",2841244.0,0.6278,2634786.0,0,1.078358546007152,Presidential,0.5821999999999999
2020,"Moldova, Republic of",2819449.0,0.5194,2634786.0,0,1.0700865269513349,Presidential,0.4854
2016,"Moldova, Republic of",3019495.0,0.5845,2761612.0,0,1.0933813294554051,Presidential,0.5345
2016,"Moldova, Republic of",2929694.0,0.5217,2761612.0,0,1.0608637274171753,Presidential,0.4918
1996,"Moldova, Republic of",2441054.0,0.6,2914500.0,0,0.8375549837021787,Presidential,0.7164
1996,"Moldova, Republic of",2399156.0,0.5609000000000001,2914500.0,0,0.823179276033625,Presidential,0.6812999999999999
2023,Monaco,7594.0,0.16649999999999998,27781.0,0,0.27335229113422843,Parliamentary,0.5726
2018,Monaco,7245.0,0.1909,26694.0,0,0.27140930546190156,Parliamentary,0.7034999999999999
2013,Monaco,6825.0,0.19879999999999998,25597.0,0,0.26663280853224985,Parliamentary,0.7454999999999999
2008,Monaco,6316.0,0.18289999999999998,26546.0,0,0.2379266179462066,Parliamentary,0.7685
2003,Monaco,5842.0,0.17859999999999998,26082.0,0,0.2239858906525573,Parliamentary,0.7973
1998,Monaco,4932.0,0.11699999999999999,27564.0,0,0.17892903787548978,Parliamentary,0.6541
1993,Monaco,4582.0,0.12,25420.0,0,0.18025177025963807,Parliamentary,0.6659
1988,Monaco,4244.0,0.1255,23780.0,0,0.17846930193439867,Parliamentary,0.7033
1983,Monaco,3904.0,0.1323,22140.0,0,0.17633242999096657,Parliamentary,0.7505
1978,Monaco,3647.0,0.1326,20500.0,0,0.17790243902439024,Parliamentary,0.7454999999999999
1973,Monaco,3400.0,0.1517,16200.0,0,0.20987654320987653,Parliamentary,0.7226
1968,Monaco,3301.0,0.1474,16200.0,0,0.20376543209876544,Parliamentary,0.7234
2024,Mongolia,2089935.0,0.6408,2277229.0,0,0.9177535504773565,Parliamentary,0.6983
2020,Mongolia,2003969.0,0.6770999999999999,2179634.0,0,0.9194061938839273,Parliamentary,0.7364
2016,Mongolia,1911047.0,0.6786,2071968.0,0,0.9223342252389999,Parliamentary,0.7358
2012,Mongolia,1836435.0,0.5624,2130238.0,0,0.8620797300583315,Parliamentary,0.6524
2008,Mongolia,1534074.0,0.6047,1885077.0,0,0.8137991180201127,Parliamentary,0.7431
2004,Mongolia,1329798.0,0.6491,1676599.0,0,0.7931520894382019,Parliamentary,0.8184
2000,Mongolia,1247033.0,0.7095999999999999,1448576.0,0,0.8608681905540337,Parliamentary,0.8242
1996,Mongolia,1147260.0,0.7364,1377040.0,0,0.833134839946552,Parliamentary,0.8839
1992,Mongolia,1085120.0,0.8611,1204690.0,0,0.9007462500726328,Parliamentary,0.956
1990,Mongolia,1027000.0,0.8723000000000001,1153810.0,0,0.8900945562960972,Parliamentary,0.98
2021,Mongolia,2041985.0,0.5492,2204512.0,0,0.9262752935797128,Presidential,0.5935
2017,Mongolia,1990787.0,0.5747,2101431.0,0,0.9473482593527934,Presidential,0.6067
2017,Mongolia,1988891.0,0.6461,2101431.0,0,0.9464460170236377,Presidential,0.6827
2013,Mongolia,1856190.0,0.5847,2120407.0,0,0.8753932617653121,Presidential,0.6679
2009,Mongolia,1493217.0,0.5498,1998583.0,0,0.7471378471647162,Presidential,0.7359
2005,Mongolia,1241691.0,0.5389,1727644.0,0,0.7187192500306776,Presidential,0.7498
2001,Mongolia,1205885.0,0.6792,1472477.0,0,0.8189499734121484,Presidential,0.8294
1997,Mongolia,1155228.0,0.7003,1403204.0,0,0.8232787249751283,Presidential,0.8506
1993,Mongolia,1106403.0,0.7904000000000001,1298080.0,0,0.8523380685319857,Presidential,0.9273
2023,Montenegro,542468.0,0.6452,472911.0,0,1.1470826434572257,Parliamentary,0.5625
2020,Montenegro,540026.0,0.8682,476808.0,0,1.1325858626533112,Parliamentary,0.7665000000000001
2016,Montenegro,528817.0,0.7338,529076.0,0,0.9995104673052643,Parliamentary,0.7341
2012,Montenegro,514055.0,0.7101000000000001,510795.0,0,1.0063822081265479,Parliamentary,0.7056
2009,Montenegro,498305.0,0.6114999999999999,539337.0,0,0.9239214072092217,Parliamentary,0.6618999999999999
2006,Montenegro,484430.0,0.6584,530122.0,0,0.9138085195483304,Parliamentary,0.7204999999999999
2023,Montenegro,542154.0,0.8040999999999999,472911.0,0,1.1464186707435438,Presidential,0.7014
2023,Montenegro,542154.0,0.7223,472911.0,0,1.1464186707435438,Presidential,0.63
2018,Montenegro,532599.0,0.6468,526393.0,0,1.0117896704553442,Presidential,0.6392
2013,Montenegro,511405.0,0.6436,507749.0,0,1.0072004080756436,Presidential,0.639
2008,Montenegro,490412.0,0.6346,530893.0,0,0.9237492300708429,Presidential,0.687
2003,Montenegro,458339.0,0.41159999999999997,538694.0,0,0.8508336829443061,Presidential,0.4838
2019,Montserrat,3858.0,0.5584,4316.0,0,0.8938832252085264,Parliamentary,0.6247
2014,Montserrat,3866.0,0.7693000000000001,3571.0,0,1.0826099131895828,Parliamentary,0.7106
2009,Montserrat,3516.0,0.6723,3491.0,0,1.0071612718418792,Parliamentary,0.6675
2006,Montserrat,3331.0,0.8017,3101.0,0,1.074169622702354,Parliamentary,0.7463
2001,Montserrat,2953.0,0.8589,2664.0,0,1.1084834834834836,Parliamentary,0.7748
2021,Morocco,17509127.0,0.3594,24445917.0,0,0.7162393212739779,Parliamentary,0.5085999999999999
2016,Morocco,15702592.0,0.2919,23126996.0,0,0.678972400911904,Parliamentary,0.42979999999999996
2011,Morocco,13475435.0,0.2865,21356831.0,0,0.6309660361127547,Parliamentary,0.45399999999999996
2007,Morocco,15462362.0,0.2783,20555314.0,0,0.7522318559570532,Parliamentary,0.37
2002,Morocco,13884467.0,0.3998,17923815.0,0,0.7746379328284743,Parliamentary,0.5161
1997,Morocco,12790631.0,0.5021,14852810.0,0,0.8611589995428475,Parliamentary,0.583
1993,Morocco,11398987.0,0.5177,13816570.0,0,0.8250229253714924,Parliamentary,0.6275
1984,Morocco,7414846.0,0.4757,10510080.0,0,0.7054985309341127,Parliamentary,0.6743000000000001
1977,Morocco,6519301.0,0.7312000000000001,7343600.0,0,0.8877527370771828,Parliamentary,0.8236
1970,Morocco,4874598.0,0.6537999999999999,6363200.0,0,0.766060787025396,Parliamentary,0.8534
2019,Mozambique,13153088.0,0.49920000000000003,13554684.0,0,0.9703721606494109,Parliamentary,0.5141
2014,Mozambique,10886195.0,0.4487,11850615.0,0,0.9186185695847853,Parliamentary,0.48840000000000006
2009,Mozambique,9871949.0,0.425,10322610.0,0,0.9563423397764712,Parliamentary,0.44439999999999996
2004,Mozambique,9142151.0,0.3556,9342561.0,0,0.9785487084323025,Parliamentary,0.36340000000000006
1999,Mozambique,7099105.0,0.5821000000000001,8303686.0,0,0.8549341822414769,Parliamentary,0.6809000000000001
1994,Mozambique,6148842.0,0.6638,8140860.0,0,0.7553061961512666,Parliamentary,0.8789
2024,Mozambique,16649373.0,0.42979999999999996,16176397.0,0,1.0292386493729104,Presidential,0.40490000000000004
2019,Mozambique,13153088.0,0.5034000000000001,13554684.0,0,0.9703721606494109,Presidential,0.5184000000000001
2014,Mozambique,10964377.0,0.4537,11850615.0,0,0.925215864324341,Presidential,0.4903
2009,Mozambique,9871949.0,0.4268,10322610.0,0,0.9563423397764712,Presidential,0.44630000000000003
2004,Mozambique,9142151.0,0.3563,9342561.0,0,0.9785487084323025,Presidential,0.3642
1999,Mozambique,7099105.0,0.5942000000000001,8303686.0,0,0.8549341822414769,Presidential,0.6951
1994,Mozambique,6148842.0,0.6648999999999999,8140860.0,0,0.7553061961512666,Presidential,0.8803
2020,Myanmar,38271447.0,0.7051000000000001,39018510.0,0,0.9808536256253763,Parliamentary,0.7189
2015,Myanmar,34295334.0,0.6187,38646398.0,0,0.8874134660622188,Parliamentary,0.6972
2010,Myanmar,29021608.0,0.6335000000000001,35389896.0,0,0.8200534977554046,Parliamentary,0.7726000000000001
1990,Myanmar,20619500.0,0.6456999999999999,23415280.0,0,0.8806001892781125,Parliamentary,0.7333
1956,Myanmar,7442770.0,0.3542,10920800.0,0,0.6815224159402241,Parliamentary,0.5196999999999999
2024,Namibia,1449569.0,0.6635,1670847.0,0,0.8675653725326137,Parliamentary,0.7568
2019,Namibia,1358468.0,0.5544,1479603.0,0,0.9181300659703988,Parliamentary,0.6038
2014,Namibia,1241194.0,0.74,1207703.0,0,1.0277311557560096,Parliamentary,0.72
2009,Namibia,1181802.0,0.6753,1201220.0,0,0.983834767985881,Parliamentary,0.6864
2004,Namibia,977742.0,0.8023,1033640.0,0,0.9459212104794706,Parliamentary,0.8481000000000001
1999,Namibia,861848.0,0.6171,876828.0,0,0.9829156915609447,Parliamentary,0.6279
1994,Namibia,654189.0,0.6378,780000.0,0,0.8387038461538462,Parliamentary,0.7605
1989,Namibia,701483.0,1.0165,669630.0,0,1.047568059973418,Parliamentary,0.9704
2024,Namibia,1449569.0,0.6668000000000001,1670847.0,0,0.8675653725326137,Presidential,0.7605
2019,Namibia,1358468.0,0.5584,1479603.0,0,0.9181300659703988,Presidential,0.6082
2014,Namibia,1241194.0,0.7375,1207703.0,0,1.0277311557560096,Presidential,0.7176
2009,Namibia,1181802.0,0.6762,1201220.0,0,0.983834767985881,Presidential,0.6873
2004,Namibia,977862.0,0.8085,1033640.0,0,0.9460373050578538,Presidential,0.8547
1999,Namibia,878869.0,0.6221,876828.0,0,1.002327708512958,Presidential,0.6206
1994,Namibia,654189.0,0.6222,780000.0,0,0.8387038461538462,Presidential,0.7605
2022,Nauru,8054.0,,6067.0,1,1.3275094775012362,Parliamentary,0.9709
2019,Nauru,7520.0,1.2156,5885.0,1,1.2778249787595581,Parliamentary,0.9512999999999999
2016,Nauru,7843.0,1.1355,5697.0,1,1.3766894856942251,Parliamentary,0.8248000000000001
2013,Nauru,5704.0,0.9681000000000001,5710.0,1,0.9989492119089317,Parliamentary,0.9691
2010,Nauru,5704.0,0.9767,5413.0,1,1.0537594679475337,Parliamentary,0.9269
2008,Nauru,5235.0,0.8809,5230.0,1,1.0009560229445507,Parliamentary,0.88
2000,Nauru,3829.0,0.6904,4925.0,1,0.7774619289340101,Parliamentary,0.888
1997,Nauru,3418.0,0.648,4844.0,1,0.7056151940545005,Parliamentary,0.9184
1995,Nauru,2952.0,0.6114999999999999,4819.0,1,0.6125752230753269,Parliamentary,0.9983
1989,Nauru,2659.0,,,1,,Parliamentary,0.8868
1987,Nauru,2443.0,0.4658,4860.0,1,0.5026748971193415,Parliamentary,0.9267
2022,Nepal,18136482.0,0.5384,20665380.0,0,0.8776263489952761,Parliamentary,0.6135
2017,Nepal,15428159.0,0.5698,18591336.0,0,0.8298574669405147,Parliamentary,0.6867
2013,Nepal,12147865.0,0.5736,16589839.0,0,0.7322473111402709,Parliamentary,0.7834
2008,Nepal,,0.7442,14978158.0,0,,Parliamentary,0.6329
1999,Nepal,13518839.0,0.7576999999999999,11738680.0,0,1.151648992902098,Parliamentary,0.6579
1997,Nepal,6496365.0,0.836,6848400.0,0,0.9485960224285964,Parliamentary,0.8813
1994,Nepal,6413172.0,0.8277,6721260.0,0,0.9541621660224422,Parliamentary,0.8674
1991,Nepal,6496365.0,0.836,6848400.0,0,0.9485960224285964,Parliamentary,0.8813
1986,Nepal,9044964.0,0.7437999999999999,7333480.0,0,1.2333795142278972,Parliamentary,0.6031
1981,Nepal,7800000.0,0.6036,6759000.0,0,1.1540168664003552,Parliamentary,0.523
1959,Nepal,4246468.0,0.4127,4341120.0,0,0.9781964101430046,Parliamentary,0.4219
2023,Netherlands,13473750.0,0.7265,14418650.0,0,0.9344668190156499,Parliamentary,0.7774
2021,Netherlands,13293186.0,0.7492,13965986.0,0,0.9518258145182159,Parliamentary,0.7870999999999999
2017,Netherlands,12893466.0,0.7731,13664324.0,0,0.9435860859271195,Parliamentary,0.8193
2012,Netherlands,12689810.0,0.7101999999999999,13322602.0,0,0.952502371533729,Parliamentary,0.7456
2010,Netherlands,12524152.0,0.7112999999999999,13276313.0,0,0.9433456412183111,Parliamentary,0.754
2006,Netherlands,12264503.0,0.7748,12718943.0,0,0.9642706158837255,Parliamentary,0.8035
2003,Netherlands,12076711.0,0.7754000000000001,12467104.0,0,0.9686861519724228,Parliamentary,0.8004000000000001
2002,Netherlands,12035935.0,0.7681999999999999,12386626.0,0,0.97168793180645,Parliamentary,0.7906
1998,Netherlands,11755132.0,0.7012,12275387.0,0,0.9576180368081267,Parliamentary,0.7323000000000001
1994,Netherlands,11455924.0,0.752,11996400.0,0,0.9549468173785469,Parliamentary,0.7875
1989,Netherlands,11112189.0,0.7801,11433730.0,0,0.9718778561326881,Parliamentary,0.8027
1986,Netherlands,10727701.0,0.8422,10923000.0,0,0.9821203881717477,Parliamentary,0.8576
1982,Netherlands,10216634.0,0.8029999999999999,10303200.0,0,0.9915981442658591,Parliamentary,0.8098000000000001
1981,Netherlands,10040121.0,0.8519,10257120.0,0,0.9788440614909448,Parliamentary,0.8703
1977,Netherlands,9506318.0,0.8626999999999999,9697100.0,0,0.9803258706211135,Parliamentary,0.88
1972,Netherlands,8916947.0,0.8024,9279000.0,0,0.9609814635197759,Parliamentary,0.835
1971,Netherlands,8048726.0,0.7783,8177800.0,0,0.9842165374550612,Parliamentary,0.7908
1967,Netherlands,7452776.0,0.9207,7686000.0,1,0.969655997918293,Parliamentary,0.9495
1963,Netherlands,6748611.0,0.8795000000000001,7299870.0,1,0.9244837236827506,Parliamentary,0.9512999999999999
1959,Netherlands,6427864.0,0.8876000000000001,6921060.0,1,0.9287398173112211,Parliamentary,0.9556999999999999
1956,Netherlands,6125210.0,0.8806999999999999,6642290.0,1,0.9221533537379428,Parliamentary,0.955
1952,Netherlands,5792679.0,0.8687,6333020.0,1,0.9146787788448482,Parliamentary,0.9498000000000001
1948,Netherlands,5433633.0,0.8514,5978000.0,1,0.9089382736701238,Parliamentary,0.9367
1946,Netherlands,5275888.0,0.8547,5748030.0,1,0.9178602060184098,Parliamentary,0.9312
2024,Netherlands,13542361.0,0.4314,14495860.0,0,0.9342226677134023,EU Parliament,0.4618
2019,Netherlands,13164688.0,0.3992,13825778.0,0,0.9521842459787796,EU Parliament,0.4193
2014,Netherlands,12815496.0,0.3635,13156909.0,0,0.9740506679798424,EU Parliament,0.3732
2009,Netherlands,12445497.0,0.3468,13188512.0,0,0.9436619536760478,EU Parliament,0.3675
2004,Netherlands,12168878.0,0.3832,12464846.0,0,0.9762557836655182,EU Parliament,0.3926
1999,Netherlands,11862864.0,0.2942,12105169.0,0,0.9799833443052303,EU Parliament,0.3002
1994,Netherlands,11618677.0,0.3521,11777483.0,0,0.9865161342198498,EU Parliament,0.3569
1989,Netherlands,11121477.0,0.4702,11163562.0,0,0.9962301458978774,EU Parliament,0.47200000000000003
1984,Netherlands,10476000.0,0.5061,10474544.0,0,1.0001390036645033,EU Parliament,0.506
1979,Netherlands,9808176.0,0.5843,9752249.0,0,1.0057347797415754,EU Parliament,0.581
2010,Netherlands Antilles,114215.0,0.44789999999999996,166800.0,0,0.684742206235012,Parliamentary,0.6541
2006,Netherlands Antilles,111790.0,0.4495,158668.0,0,0.7045529029167822,Parliamentary,0.6379
2002,Netherlands Antilles,111136.0,0.4521,150721.0,0,0.7373624113428122,Parliamentary,0.6132
2023,New Zealand,3688291.0,0.7340000000000001,3929449.0,0,0.938628036653485,Parliamentary,0.782
